       -71   -1.2392   -0.9455    0.3256   -2.9042
       -70   -1.2217   -0.9397    0.3420   -2.7475
       -69   -1.2043   -0.9336    0.3584   -2.6051
       -68   -1.1868   -0.9272    0.3746   -2.4751
       -67   -1.1694   -0.9205    0.3907   -2.3559
       -66   -1.1519   -0.9135    0.4067   -2.2460
       -65   -1.1345   -0.9063    0.4226   -2.1445
       -64   -1.1170   -0.8988    0.4384   -2.0503
       -63   -1.0996   -0.8910    0.4540   -1.9626
       -62   -1.0821   -0.8829    0.4695   -1.8807
       -61   -1.0647   -0.8746    0.4848   -1.8040
       -60   -1.0472   -0.8660    0.5000   -1.7321
       -59   -1.0297   -0.8572    0.5150   -1.6643
       -58   -1.0123   -0.8480    0.5299   -1.6003
       -57   -0.9948   -0.8387    0.5446   -1.5399
       -56   -0.9774   -0.8290    0.5592   -1.4826
       -55   -0.9599   -0.8192    0.5736   -1.4281
       -54   -0.9425   -0.8090    0.5878   -1.3764
       -53   -0.9250   -0.7986    0.6018   -1.3270
       -52   -0.9076   -0.7880    0.6157   -1.2799
       -51   -0.8901   -0.7771    0.6293   -1.2349
       -50   -0.8727   -0.7660    0.6428   -1.1918
       -49   -0.8552   -0.7547    0.6561   -1.1504
       -48   -0.8378   -0.7431    0.6691   -1.1106
       -47   -0.8203   -0.7314    0.6820   -1.0724
       -46   -0.8029   -0.7193    0.6947   -1.0355
       -45   -0.7854   -0.7071    0.7071   -1.0000
       -44   -0.7679   -0.6947    0.7193   -0.9657
       -43   -0.7505   -0.6820    0.7314   -0.9325
       -42   -0.7330   -0.6691    0.7431   -0.9004
       -41   -0.7156   -0.6561    0.7547   -0.8693
       -40   -0.6981   -0.6428    0.7660   -0.8391
       -39   -0.6807   -0.6293    0.7771   -0.8098
       -38   -0.6632   -0.6157    0.7880   -0.7813
       -37   -0.6458   -0.6018    0.7986   -0.7536
       -36   -0.6283   -0.5878    0.8090   -0.7265
       -35   -0.6109   -0.5736    0.8192   -0.7002
       -34   -0.5934   -0.5592    0.8290   -0.6745
       -33   -0.5760   -0.5446    0.8387   -0.6494
       -32   -0.5585   -0.5299    0.8480   -0.6249
       -31   -0.5411   -0.5150    0.8572   -0.6009
       -30   -0.5236   -0.5000    0.8660   -0.5774
       -29   -0.5061   -0.4848    0.8746   -0.5543
       -28   -0.4887   -0.4695    0.8829   -0.5317
       -27   -0.4712   -0.4540    0.8910   -0.5095
       -26   -0.4538   -0.4384    0.8988   -0.4877
       -25   -0.4363   -0.4226    0.9063   -0.4663
       -24   -0.4189   -0.4067    0.9135   -0.4452
       -23   -0.4014   -0.3907    0.9205   -0.4245
       -22   -0.3840   -0.3746    0.9272   -0.4040
       -21   -0.3665   -0.3584    0.9336   -0.3839
       -20   -0.3491   -0.3420    0.9397   -0.3640
       -19   -0.3316   -0.3256    0.9455   -0.3443
       -18   -0.3142   -0.3090    0.9511   -0.3249
       -17   -0.2967   -0.2924    0.9563   -0.3057
       -16   -0.2793   -0.2756    0.9613   -0.2867
       -15   -0.2618   -0.2588    0.9659   -0.2679
       -14   -0.2443   -0.2419    0.9703   -0.2493
       -13   -0.2269   -0.2250    0.9744   -0.2309
       -12   -0.2094   -0.2079    0.9781   -0.2126
       -11   -0.1920   -0.1908    0.9816   -0.1944
       -10   -0.1745   -0.1736    0.9848   -0.1763
        -9   -0.1571   -0.1564    0.9877   -0.1584
        -8   -0.1396   -0.1392    0.9903   -0.1405
        -7   -0.1222   -0.1219    0.9925   -0.1228
        -6   -0.1047   -0.1045    0.9945   -0.1051
        -5   -0.0873   -0.0872    0.9962   -0.0875
        -4   -0.0698   -0.0698    0.9976   -0.0699
        -3   -0.0524   -0.0523    0.9986   -0.0524
        -2   -0.0349   -0.0349    0.9994   -0.0349
        -1   -0.0175   -0.0175    0.9998   -0.0175
         0    0.0000    0.0000    1.0000    0.0000
         1    0.0175    0.0175    0.9998    0.0175
         2    0.0349    0.0349    0.9994    0.0349
         3    0.0524    0.0523    0.9986    0.0524
         4    0.0698    0.0698    0.9976    0.0699
         5    0.0873    0.0872    0.9962    0.0875
         6    0.1047    0.1045    0.9945    0.1051
         7    0.1222    0.1219    0.9925    0.1228
         8    0.1396    0.1392    0.9903    0.1405
         9    0.1571    0.1564    0.9877    0.1584
        10    0.1745    0.1736    0.9848    0.1763
        11    0.1920    0.1908    0.9816    0.1944
        12    0.2094    0.2079    0.9781    0.2126
        13    0.2269    0.2250    0.9744    0.2309
        14    0.2443    0.2419    0.9703    0.2493
        15    0.2618    0.2588    0.9659    0.2679
        16    0.2793    0.2756    0.9613    0.2867
        17    0.2967    0.2924    0.9563    0.3057
        18    0.3142    0.3090    0.9511    0.3249
        19    0.3316    0.3256    0.9455    0.3443
        20    0.3491    0.3420    0.9397    0.3640
        21    0.3665    0.3584    0.9336    0.3839
        22    0.3840    0.3746    0.9272    0.4040
        23    0.4014    0.3907    0.9205    0.4245
        24    0.4189    0.4067    0.9135    0.4452
        25    0.4363    0.4226    0.9063    0.4663
        26    0.4538    0.4384    0.8988    0.4877
        27    0.4712    0.4540    0.8910    0.5095
        28    0.4887    0.4695    0.8829    0.5317
        29    0.5061    0.4848    0.8746    0.5543
        30    0.5236    0.5000    0.8660    0.5774
        31    0.5411    0.5150    0.8572    0.6009
        32    0.5585    0.5299    0.8480    0.6249
        33    0.5760    0.5446    0.8387    0.6494
        34    0.5934    0.5592    0.8290    0.6745
        35    0.6109    0.5736    0.8192    0.7002
        36    0.6283    0.5878    0.8090    0.7265
        37    0.6458    0.6018    0.7986    0.7536
        38    0.6632    0.6157    0.7880    0.7813
        39    0.6807    0.6293    0.7771    0.8098
        40    0.6981    0.6428    0.7660    0.8391
        41    0.7156    0.6561    0.7547    0.8693
        42    0.7330    0.6691    0.7431    0.9004
        43    0.7505    0.6820    0.7314    0.9325
        44    0.7679    0.6947    0.7193    0.9657
        45    0.7854    0.7071    0.7071    1.0000
        46    0.8029    0.7193    0.6947    1.0355
        47    0.8203    0.7314    0.6820    1.0724
        48    0.8378    0.7431    0.6691    1.1106
        49    0.8552    0.7547    0.6561    1.1504
        50    0.8727    0.7660    0.6428    1.1918
        51    0.8901    0.7771    0.6293    1.2349
        52    0.9076    0.7880    0.6157    1.2799
        53    0.9250    0.7986    0.6018    1.3270
        54    0.9425    0.8090    0.5878    1.3764
        55    0.9599    0.8192    0.5736    1.4281
        56    0.9774    0.8290    0.5592    1.4826
        57    0.9948    0.8387    0.5446    1.5399
        58    1.0123    0.8480    0.5299    1.6003
        59    1.0297    0.8572    0.5150    1.6643
        60    1.0472    0.8660    0.5000    1.7321
        61    1.0647    0.8746    0.4848    1.8040
        62    1.0821    0.8829    0.4695    1.8807
        63    1.0996    0.8910    0.4540    1.9626
        64    1.1170    0.8988    0.4384    2.0503
        65    1.1345    0.9063    0.4226    2.1445
        66    1.1519    0.9135    0.4067    2.2460
        67    1.1694    0.9205    0.3907    2.3559
        68    1.1868    0.9272    0.3746    2.4751
        69    1.2043    0.9336    0.3584    2.6051
        70    1.2217    0.9397    0.3420    2.7475
        71    1.2392    0.9455    0.3256    2.9042
        72    1.2566    0.9511    0.3090    3.0777
        73    1.2741    0.9563    0.2924    3.2709
        74    1.2915    0.9613    0.2756    3.4874
        75    1.3090    0.9659    0.2588    3.7321
        76    1.3265    0.9703    0.2419    4.0108
        77    1.3439    0.9744    0.2250    4.3315
        78    1.3614    0.9781    0.2079    4.7046
        79    1.3788    0.9816    0.1908    5.1446
        80    1.3963    0.9848    0.1736    5.6713
        81    1.4137    0.9877    0.1564    6.3138
        82    1.4312    0.9903    0.1392    7.1154
        83    1.4486    0.9925    0.1219    8.1443
        84    1.4661    0.9945    0.1045    9.5144
        85    1.4835    0.9962    0.0872   11.4300
        86    1.5010    0.9976    0.0698   14.3007
        87    1.5184    0.9986    0.0523   19.0811
        88    1.5359    0.9994    0.0349   28.6363
        89    1.5533    0.9998    0.0175   57.2900
        90    1.5708    1.0000   -0.0000    -10000
        91    1.5882    0.9998   -0.0175  -57.2901
        92    1.6057    0.9994   -0.0349  -28.6363
        93    1.6232    0.9986   -0.0523  -19.0811
        94    1.6406    0.9976   -0.0698  -14.3007
        95    1.6581    0.9962   -0.0872  -11.4300
        96    1.6755    0.9945   -0.1045   -9.5144
        97    1.6930    0.9925   -0.1219   -8.1444
        98    1.7104    0.9903   -0.1392   -7.1154
        99    1.7279    0.9877   -0.1564   -6.3138
       100    1.7453    0.9848   -0.1736   -5.6713
       101    1.7628    0.9816   -0.1908   -5.1446
       102    1.7802    0.9781   -0.2079   -4.7046
       103    1.7977    0.9744   -0.2250   -4.3315
       104    1.8151    0.9703   -0.2419   -4.0108
       105    1.8326    0.9659   -0.2588   -3.7321
       106    1.8500    0.9613   -0.2756   -3.4874
       107    1.8675    0.9563   -0.2924   -3.2709
       108    1.8850    0.9511   -0.3090   -3.0777
       109    1.9024    0.9455   -0.3256   -2.9042
       110    1.9199    0.9397   -0.3420   -2.7475
       111    1.9373    0.9336   -0.3584   -2.6051
       112    1.9548    0.9272   -0.3746   -2.4751
       113    1.9722    0.9205   -0.3907   -2.3559
       114    1.9897    0.9135   -0.4067   -2.2460
       115    2.0071    0.9063   -0.4226   -2.1445
       116    2.0246    0.8988   -0.4384   -2.0503
       117    2.0420    0.8910   -0.4540   -1.9626
       118    2.0595    0.8829   -0.4695   -1.8807
       119    2.0769    0.8746   -0.4848   -1.8040
       120    2.0944    0.8660   -0.5000   -1.7321
       121    2.1118    0.8572   -0.5150   -1.6643
       122    2.1293    0.8480   -0.5299   -1.6003
       123    2.1468    0.8387   -0.5446   -1.5399
       124    2.1642    0.8290   -0.5592   -1.4826
       125    2.1817    0.8192   -0.5736   -1.4281
       126    2.1991    0.8090   -0.5878   -1.3764
       127    2.2166    0.7986   -0.6018   -1.3270
       128    2.2340    0.7880   -0.6157   -1.2799
       129    2.2515    0.7771   -0.6293   -1.2349
       130    2.2689    0.7660   -0.6428   -1.1918
       131    2.2864    0.7547   -0.6561   -1.1504
       132    2.3038    0.7431   -0.6691   -1.1106
       133    2.3213    0.7314   -0.6820   -1.0724
       134    2.3387    0.7193   -0.6947   -1.0355
       135    2.3562    0.7071   -0.7071   -1.0000
       136    2.3736    0.6947   -0.7193   -0.9657
       137    2.3911    0.6820   -0.7314   -0.9325
       138    2.4086    0.6691   -0.7431   -0.9004
       139    2.4260    0.6561   -0.7547   -0.8693
       140    2.4435    0.6428   -0.7660   -0.8391
       141    2.4609    0.6293   -0.7771   -0.8098
       142    2.4784    0.6157   -0.7880   -0.7813
       143    2.4958    0.6018   -0.7986   -0.7536
       144    2.5133    0.5878   -0.8090   -0.7265
       145    2.5307    0.5736   -0.8192   -0.7002
       146    2.5482    0.5592   -0.8290   -0.6745
       147    2.5656    0.5446   -0.8387   -0.6494
       148    2.5831    0.5299   -0.8480   -0.6249
       149    2.6005    0.5150   -0.8572   -0.6009
       150    2.6180    0.5000   -0.8660   -0.5774
       151    2.6354    0.4848   -0.8746   -0.5543
       152    2.6529    0.4695   -0.8829   -0.5317
       153    2.6704    0.4540   -0.8910   -0.5095
       154    2.6878    0.4384   -0.8988   -0.4877
       155    2.7053    0.4226   -0.9063   -0.4663
       156    2.7227    0.4067   -0.9135   -0.4452
       157    2.7402    0.3907   -0.9205   -0.4245
       158    2.7576    0.3746   -0.9272   -0.4040
       159    2.7751    0.3584   -0.9336   -0.3839
       160    2.7925    0.3420   -0.9397   -0.3640
       161    2.8100    0.3256   -0.9455   -0.3443
       162    2.8274    0.3090   -0.9511   -0.3249
       163    2.8449    0.2924   -0.9563   -0.3057
       164    2.8623    0.2756   -0.9613   -0.2867
       165    2.8798    0.2588   -0.9659   -0.2679
       166    2.8972    0.2419   -0.9703   -0.2493
       167    2.9147    0.2250   -0.9744   -0.2309
       168    2.9322    0.2079   -0.9781   -0.2126
       169    2.9496    0.1908   -0.9816   -0.1944
       170    2.9671    0.1736   -0.9848   -0.1763
       171    2.9845    0.1564   -0.9877   -0.1584
       172    3.0020    0.1392   -0.9903   -0.1405
       173    3.0194    0.1219   -0.9925   -0.1228
       174    3.0369    0.1045   -0.9945   -0.1051
       175    3.0543    0.0872   -0.9962   -0.0875
       176    3.0718    0.0698   -0.9976   -0.0699
       177    3.0892    0.0523   -0.9986   -0.0524
       178    3.1067    0.0349   -0.9994   -0.0349
       179    3.1241    0.0175   -0.9998   -0.0175
       180    3.1416   -0.0000   -1.0000    0.0000
